warning id,project,bug_pattern,commit,last_commit_checked,?,bug pattern category,package,class,field,method,type,expr,idents,start_line,end_line,label (automatically determined),commit url,"commit url (of the version compared to, if closed)",code (if open),label
2390,lucene-solr,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,A,last,null,STYLE,org.apache.lucene.index,org.apache.lucene.index.TestOmitTf$CountingHitCollector,sum,<init>,null,count,"count,sum",412,412,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//lucene/src/test/org/apache/lucene/index/TestOmitTf.java#L412,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/src/test/org/apache/lucene/index/TestOmitTf.java,,unknown
2502,lucene-solr,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,A,last,null,STYLE,org.apache.lucene.index,org.apache.lucene.index.TestFieldsReader,doFail,testExceptions,null,FaultyIndexInput,"FaultyIndexInput,true,doFail",211,211,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//lucene/src/test/org/apache/lucene/index/TestFieldsReader.java#L211,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/src/test/org/apache/lucene/index/TestFieldsReader.java,,unknown
2957,lucene-solr,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,A,last,null,STYLE,org.apache.lucene.index,org.apache.lucene.index.TestStressIndexing2,maxBufferedDocs,testMultiConfig,null,maxBufferedDocs=random.nextInt(3)+2;,,105,105,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//lucene/src/test/org/apache/lucene/index/TestStressIndexing2.java#L105,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/src/test/org/apache/lucene/index/TestStressIndexing2.java,,unknown
2188,lucene-solr,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,null,STYLE,org.apache.solr,org.apache.solr.SolrJettyTestBase,server,getSolrServer,null,createNewSolrServer,"createNewSolrServer,server",147,147,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//solr/test-framework/src/java/org/apache/solr/SolrJettyTestBase.java#L147,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/test-framework/src/java/org/apache/solr/SolrJettyTestBase.java,,unknown
1004,tomcat,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,null,STYLE,org.apache.catalina.authenticator,org.apache.catalina.authenticator.DigestAuthenticator,md5Helper,<init>,null,"md5Helper = MessageDigest.getInstance(""MD5"");",,69,69,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/authenticator/DigestAuthenticator.java#L69,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/authenticator/DigestAuthenticator.java,,close
1565,tomcat,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,null,STYLE,org.apache.catalina.servlets,org.apache.catalina.servlets.WebdavServlet,md5Helper,init,null,MessageDigest,"MessageDigest,md5Helper,getInstance",279,279,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/servlets/WebdavServlet.java#L279,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/servlets/WebdavServlet.java,,close
1665,tomcat,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,null,STYLE,org.apache.tomcat.util.modeler.modules,org.apache.tomcat.util.modeler.modules.MbeansDescriptorsDigesterSource,digester,execute,null,digester = createDigester();,,160,160,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/tomcat/util/modeler/modules/MbeansDescriptorsDigesterSource.java#L160,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/modeler/modules/MbeansDescriptorsDigesterSource.java,,close
1412,tomcat,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,B,last,null,STYLE,org.apache.jasper,org.apache.jasper.JspC,validating,setValidateXml,null,b,"b,org,ParserUtils,apache,jasper,validating,xmlparser",845,845,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/jasper/JspC.java#L845,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/jasper/JspC.java,,close
1676,tomcat,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,B,last,null,STYLE,org.apache.jasper,org.apache.jasper.EmbeddedServletOptions,validating,<init>,null,ParserUtils,"ParserUtils,false,validating,equals,validating",462,462,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//java/org/apache/jasper/EmbeddedServletOptions.java#L462,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/jasper/EmbeddedServletOptions.java,,close
9538,jmeter,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,null,STYLE,org.apache.jmeter.gui.action,org.apache.jmeter.gui.action.Help,helpWindow,doAction,null,EscapeDialog,"EscapeDialog,Frame,helpWindow",74,74,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/core/org/apache/jmeter/gui/action/Help.java#L74,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/gui/action/Help.java,,close
9567,jmeter,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,null,STYLE,org.apache.jmeter.engine,org.apache.jmeter.engine.StandardJMeterEngine,engine,<init>,null,engine,"engine,this",161,161,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/core/org/apache/jmeter/engine/StandardJMeterEngine.java#L161,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/engine/StandardJMeterEngine.java,,close
9576,jmeter,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,C,last,null,STYLE,org.apache.jmeter.testelement,org.apache.jmeter.testelement.TestPlan,functionalMode,setFunctionalMode,null,funcMode,"funcMode,functionalMode",134,134,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/core/org/apache/jmeter/testelement/TestPlan.java#L134,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/testelement/TestPlan.java,,close
3110,cassandra,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,A,last,null,STYLE,org.apache.cassandra.db,org.apache.cassandra.db.Memtable$3,activelyMeasuring,run,null,Memtable,"Memtable,activelyMeasuring,this",154,154,close,https://github.com/apache/cassandra/tree/7efab48e72247734ae38eabfc61a9ff0a5aa87ec//src/java/org/apache/cassandra/db/Memtable.java#L154,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/java/org/apache/cassandra/db/Memtable.java,,unknown
3136,cassandra,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,A,last,null,STYLE,org.apache.cassandra.db.compaction,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy,minSSTableSize,<init>,null,DEFAULT_MIN_SSTABLE_SIZE,"DEFAULT_MIN_SSTABLE_SIZE,Long,minSSTableSize,null,optionValue,optionValue,parseLong",46,46,close,https://github.com/apache/cassandra/tree/7efab48e72247734ae38eabfc61a9ff0a5aa87ec//src/java/org/apache/cassandra/db/compaction/SizeTieredCompactionStrategy.java#L46,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/java/org/apache/cassandra/db/compaction/SizeTieredCompactionStrategy.java,,close
3934,cassandra,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,A,last,null,STYLE,org.apache.cassandra.gms,org.apache.cassandra.gms.FailureDetector,phiConvictThreshold_,setPhiConvictThreshold,null,phi,"phi,phiConvictThreshold_",132,132,close,https://github.com/apache/cassandra/tree/7efab48e72247734ae38eabfc61a9ff0a5aa87ec//src/java/org/apache/cassandra/gms/FailureDetector.java#L132,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/java/org/apache/cassandra/gms/FailureDetector.java,,close
7026,cassandra,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,A,last,null,STYLE,org.apache.cassandra.service,org.apache.cassandra.service.StorageProxy,maxHintWindow,setMaxHintWindow,null,maxHintWindow,"maxHintWindow,ms",1137,1137,close,https://github.com/apache/cassandra/tree/7efab48e72247734ae38eabfc61a9ff0a5aa87ec//src/java/org/apache/cassandra/service/StorageProxy.java#L1137,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/java/org/apache/cassandra/service/StorageProxy.java,,close
827,derby,LI_LAZY_INIT_STATIC,B,last,null,MT_CORRECTNESS,org.apache.derby.client.net,org.apache.derby.client.net.NetLogWriter,codePointNameTable__,<init>,null,if (codePointNameTable__ == null) {,,128,129,close,https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/client/org/apache/derby/client/net/NetLogWriter.java#L128,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/client/org/apache/derby/client/net/NetLogWriter.java,,close
1981,lucene-solr,LI_LAZY_INIT_STATIC,C,last,null,MT_CORRECTNESS,org.apache.solr.core,org.apache.solr.core.HdfsDirectoryFactory,metrics,create,null,if (metrics == null) {,,100,101,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//solr/core/src/java/org/apache/solr/core/HdfsDirectoryFactory.java#L100,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/core/src/java/org/apache/solr/core/HdfsDirectoryFactory.java,,open
1588,tomcat,LI_LAZY_INIT_STATIC,B,last,null,MT_CORRECTNESS,org.apache.tomcat.jdbc.pool.interceptor,org.apache.tomcat.jdbc.pool.interceptor.SlowQueryReportJmx,SLOW_QUERY_TYPE,getCompositeType,null,SLOW_QUERY_TYPE,"SLOW_QUERY_TYPE,null",110,112,close,https://github.com/apache/tomcat/tree/ad9a49cb08bf004af97cad465bba45d21d112325//modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/interceptor/SlowQueryReportJmx.java#L110,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/interceptor/SlowQueryReportJmx.java,,close
