,F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-String,F3-int,F15-NA,F15-public,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126
10,0.2914948253054237,0.06566722972972973,0.0031847133757961785,0.054862842892768084,0.11816742429412078,0.0315123158651536,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.26666666666666666,0.6300769844874908,0.26666666666666666,0.6300769844874908,0.3333333333333333,0.05224350894882783,0.01445030267525874,0.0
11,0.25033071356314684,0.015625,0.0031847133757961785,0.004987531172069825,0.10407278651993171,0.04880128110751262,0.4943820224719101,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.47402944026866256,0.5,0.47402944026866256,0.3333333333333333,0.02861104108898412,0.01445030267525874,0.0
12,0.4320286359038207,0.18412162162162163,0.01592356687898089,0.0024937655860349127,0.10724267515309023,0.021576789274596317,0.6629213483146067,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6300769844874908,0.0,0.6300769844874908,0.0,0.3046382656919587,0.0,0.0
13,0.3019998443700879,0.07538006756756757,0.009554140127388536,0.0024937655860349127,0.11627611031023853,0.028219577388712436,0.44545125045306266,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,0.017473294216372594,0.5833333333333334,0.017473294216372594,0.3333333333333333,0.3229140408369045,0.0,0.0
14,0.3019998443700879,0.07538006756756757,0.009554140127388536,0.0024937655860349127,0.10694156064785194,0.028219577388712436,0.6085538238492207,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,0.017473294216372594,0.5833333333333334,0.017473294216372594,0.3333333333333333,0.29505923871943535,0.0,0.0
15,0.3019998443700879,0.07538006756756757,0.009554140127388536,0.0024937655860349127,0.051971434858242044,0.028219577388712436,0.4943820224719101,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.47402944026866256,1.0,0.47402944026866256,0.3333333333333333,0.1411015881018402,0.0,0.0
16,0.5088319975099214,0.2956081081081081,0.050955414012738856,0.04488778054862843,0.026243905137645514,0.03887377818780178,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26666666666666666,0.6300769844874908,0.26666666666666666,0.6300769844874908,0.3333333333333333,0.17368288379127805,0.007420425698105839,0.0
17,0.46653956890514353,0.22867398648648649,0.0031847133757961785,0.04488778054862843,0.08975907478782923,0.04423865342087043,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5333333333333333,0.6828861088503495,0.55,0.6828861088503495,0.3333333333333333,0.37881270481472146,0.007420425698105839,0.0
18,0.4255699945529531,0.17884290540540543,0.0,0.04488778054862843,0.11782389033972827,0.02905754675440644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20689655172413793,0.017473294216372594,0.20689655172413796,0.017473294216372594,0.0,0.28321149483236707,0.007420425698105839,0.0
19,0.4255699945529531,0.17884290540540543,0.0,0.04488778054862843,0.11782389033972827,0.02905754675440644,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6828861088503495,0.0,0.6828861088503495,0.0,0.28321149483236707,0.007420425698105839,0.0
20,0.23912535989417166,0.00485641891891892,0.30573248407643316,0.06483790523690773,0.03298703518931715,0.007963058196835847,0.6629213483146067,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.3333333333333333,0.09112679606755734,0.04452255418863504,0.0
21,0.23912535989417166,0.00485641891891892,0.30573248407643316,0.06483790523690773,0.028516131625095545,0.007963058196835847,0.6629213483146067,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,0.017473294216372594,0.5833333333333334,0.017473294216372594,0.3333333333333333,0.06749432820771364,0.04452255418863504,0.0
22,0.23912535989417166,0.00485641891891892,0.30573248407643316,0.06483790523690773,0.02893791498021079,0.007963058196835847,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6828861088503495,0.0,0.6828861088503495,0.3333333333333333,0.4473153516511218,0.04452255418863504,0.0
23,0.23912535989417166,0.00485641891891892,0.30573248407643316,0.06483790523690773,0.018899471128467942,0.007963058196835847,0.3679775280898876,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.20689655172413793,0.017473294216372594,0.20689655172413796,0.017473294216372594,0.3333333333333333,0.11368792538442148,0.04452255418863504,0.0
24,0.26550462998988406,0.033361486486486486,0.009554140127388536,0.06483790523690773,0.11723085821536858,0.021514109700021503,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.10776405344088733,0.04452255418863504,0.0
25,0.26550462998988406,0.033361486486486486,0.009554140127388536,0.06483790523690773,0.12393469962117382,0.021514109700021503,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.09112679606755734,0.04452255418863504,0.0
26,0.418488833553809,0.1727195945945946,0.06687898089171974,0.06483790523690773,0.025337635926359146,0.011400388514390257,0.6629213483146067,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.3333333333333333,0.08387950592387194,0.04452255418863504,0.0
27,0.37631312738308303,0.13872466216216217,0.012738853503184714,0.06483790523690773,0.03564310945492361,0.014039493240380452,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.8823529411764706,0.6828861088503495,0.8823529411764706,0.6828861088503495,0.6666666666666666,0.10328963952609024,0.04452255418863504,0.0
28,0.37631312738308303,0.13872466216216217,0.012738853503184714,0.06483790523690773,0.03216049459617387,0.014039493240380452,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8823529411764706,0.6828861088503495,0.8823529411764706,0.6828861088503495,0.6666666666666666,0.012603982858583312,0.04452255418863504,0.0
29,0.24103182631701814,0.006545608108108109,0.40445859872611467,0.06483790523690773,0.06335220779413071,0.004233577088410669,0.3909601634320735,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,1.0,0.25,1.0,0.1111111111111111,0.4383035039072347,0.04452255418863504,0.0
30,0.24103182631701814,0.006545608108108109,0.40445859872611467,0.06483790523690773,0.0491245874421571,0.004233577088410669,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,1.0,0.25,1.0,0.1111111111111111,0.4383035039072347,0.04452255418863504,0.0
31,0.24103182631701814,0.006545608108108109,0.40445859872611467,0.06483790523690773,0.034190631328028784,0.004233577088410669,0.4943820224719101,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.21950401094230151,0.33333333333333337,0.21950401094230151,0.1111111111111111,0.4473153516511218,0.04452255418863504,0.0
32,0.24103182631701814,0.006545608108108109,0.40445859872611467,0.06483790523690773,0.05649066039034202,0.004233577088410669,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.6300769844874908,0.3,0.6300769844874908,0.1111111111111111,0.3445928913536678,0.04452255418863504,0.0
33,0.24103182631701814,0.006545608108108109,0.40445859872611467,0.06483790523690773,0.009872500088130648,0.004233577088410669,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34615384615384615,0.6300769844874908,0.34615384615384615,0.6300769844874908,0.1111111111111111,0.4442273758507689,0.04452255418863504,0.0
34,0.24103182631701814,0.006545608108108109,0.40445859872611467,0.06483790523690773,0.047913726135606155,0.004233577088410669,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.34615384615384615,0.6300769844874908,0.34615384615384615,0.6300769844874908,0.1111111111111111,0.4442273758507689,0.04452255418863504,0.0
35,0.2597074157653101,0.024704391891891893,0.050955414012738856,0.06483790523690773,0.11640811404283793,0.010035761352208766,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.3333333333333333,0.09112679606755734,0.04452255418863504,0.0
36,0.2597074157653101,0.024704391891891893,0.050955414012738856,0.06483790523690773,0.10444480433411461,0.010035761352208766,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.6300769844874908,0.33333333333333337,0.6300769844874908,0.3333333333333333,0.09112679606755734,0.04452255418863504,0.0
37,0.3921873784141312,0.14864864864864866,0.01592356687898089,0.09226932668329177,0.09872197108402819,0.07147989489148593,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4444444444444444,0.6828861088503495,0.4444444444444444,0.6828861088503495,0.0,0.2583816486009579,0.008592071860964655,0.0
38,0.284608201696366,0.05679898648648649,0.07643312101910829,0.09226932668329177,0.039393180029949876,0.004804068298838545,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20689655172413793,0.017473294216372594,0.20689655172413796,0.017473294216372594,0.0,0.19321905722208216,0.008592071860964655,0.0
39,0.284608201696366,0.05679898648648649,0.07643312101910829,0.09226932668329177,0.04924857541908062,0.004804068298838545,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6828861088503495,0.0,0.6828861088503495,0.0,0.19328207713637507,0.008592071860964655,0.0
40,0.410279355692164,0.16469594594594594,0.054140127388535034,0.09226932668329177,0.09621363825247162,0.028453986556488422,0.1151685393258427,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.20689655172413793,0.017473294216372594,0.20689655172413796,0.017473294216372594,0.3333333333333333,0.11192336778421982,0.008592071860964655,0.0
41,0.410279355692164,0.16469594594594594,0.054140127388535034,0.09226932668329177,0.07320727342800368,0.028453986556488422,0.6629213483146067,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.20689655172413793,0.017473294216372594,0.20689655172413796,0.017473294216372594,0.3333333333333333,0.19321905722208216,0.008592071860964655,0.0
42,0.2979923741343086,0.0715793918918919,0.0031847133757961785,0.054862842892768084,0.09312194207861293,0.04423865342087043,0.24157303370786518,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,0.017473294216372594,0.5833333333333334,0.017473294216372594,0.3333333333333333,0.10581043609780691,0.0009763718023823473,0.0
43,0.2979923741343086,0.0715793918918919,0.0031847133757961785,0.054862842892768084,0.08628221199566301,0.04423865342087043,0.39325842696629215,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.6828861088503495,1.0,0.6828861088503495,0.3333333333333333,0.10581043609780691,0.0009763718023823473,0.0
44,0.2979923741343086,0.0715793918918919,0.0031847133757961785,0.054862842892768084,0.0879921445164005,0.04423865342087043,0.4337078651685393,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.6828861088503495,1.0,0.6828861088503495,0.3333333333333333,0.10581043609780691,0.0009763718023823473,0.0
45,0.2574896895183254,0.0234375,0.03503184713375796,0.10972568578553615,0.036694168894276014,0.01454542252940342,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.20689655172413793,0.017473294216372594,0.20689655172413796,0.017473294216372594,0.3333333333333333,0.040206705318880764,0.06287834407342316,0.0
46,0.2574896895183254,0.0234375,0.03503184713375796,0.10972568578553615,0.0837173132145568,0.01454542252940342,0.747191011235955,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.20689655172413793,0.017473294216372594,0.20689655172413796,0.017473294216372594,0.3333333333333333,0.040206705318880764,0.06287834407342316,0.0
47,0.25854019142479184,0.02364864864864865,0.054140127388535034,0.10972568578553615,0.045203799632929434,0.007676634231387488,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.26666666666666666,0.6300769844874908,0.26666666666666666,0.6300769844874908,0.3333333333333333,0.0654146710360474,0.06287834407342316,0.0
48,0.28709828028947165,0.06461148648648649,0.019108280254777073,0.14214463840399,0.08228349820203178,0.005640559498396798,0.6629213483146067,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6300769844874908,0.0,0.6300769844874908,0.3333333333333333,0.10770103352659441,0.14723686779925796,0.0
49,0.26721655902264413,0.03589527027027027,0.02229299363057325,0.14214463840399,0.036002211765261624,0.010698553950952514,0.12665985699693563,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.8571428571428571,0.6300769844874908,0.8571428571428572,0.6300769844874908,0.3333333333333333,0.10770103352659441,0.14723686779925796,0.0
50,0.26721655902264413,0.03589527027027027,0.02229299363057325,0.14214463840399,0.030586316543937456,0.010698553950952514,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.8571428571428571,0.6300769844874908,0.8571428571428572,0.6300769844874908,0.3333333333333333,0.02936728006049912,0.14723686779925796,0.0
51,0.26297564391876116,0.030405405405405407,0.1337579617834395,0.14214463840399,0.07454830497343691,0.009208884284834289,0.747191011235955,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6828861088503495,0.0,0.6828861088503495,0.3333333333333333,0.10770103352659441,0.14723686779925796,0.0
52,0.26297564391876116,0.030405405405405407,0.1337579617834395,0.14214463840399,0.03502687248626033,0.009208884284834289,0.6629213483146067,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6828861088503495,0.0,0.6828861088503495,0.3333333333333333,0.10770103352659441,0.14723686779925796,0.0
53,0.26297564391876116,0.030405405405405407,0.1337579617834395,0.14214463840399,0.056946322437131366,0.009208884284834289,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5333333333333333,0.6828861088503495,0.55,0.6828861088503495,0.3333333333333333,0.10770103352659441,0.14723686779925796,0.0
54,0.26297564391876116,0.030405405405405407,0.1337579617834395,0.14214463840399,0.12311981338729887,0.009208884284834289,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.022727272727272707,1.0,0.3333333333333333,0.10770103352659441,0.14723686779925796,0.0
55,0.26297564391876116,0.030405405405405407,0.1337579617834395,0.14214463840399,0.10352515358273233,0.009208884284834289,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.3333333333333333,0.07556087723720696,0.14723686779925796,0.0
56,0.26297564391876116,0.030405405405405407,0.1337579617834395,0.14214463840399,0.11589635828985273,0.009208884284834289,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6300769844874908,0.0,0.6300769844874908,0.3333333333333333,0.10770103352659441,0.14723686779925796,0.0
57,0.26297564391876116,0.030405405405405407,0.1337579617834395,0.14214463840399,0.12145924899708137,0.009208884284834289,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.022727272727272707,1.0,0.3333333333333333,0.10770103352659441,0.14723686779925796,0.0
58,0.2597074157653101,0.024704391891891893,0.012738853503184714,0.5386533665835411,0.08644506271192373,0.02133583188816778,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.07142857142857142,0.6300769844874908,0.07142857142857145,0.6300769844874908,0.3333333333333333,0.2701033526594404,0.150165983206405,0.0
59,0.2612637148860011,0.026393581081081082,0.46496815286624205,0.5386533665835411,0.08162526821717934,0.015439684914447473,0.1332263242375602,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,0.017473294216372594,0.5833333333333334,0.017473294216372594,0.5333333333333333,0.06711620872195614,0.150165983206405,0.0017921146953405018
60,0.2612637148860011,0.026393581081081082,0.46496815286624205,0.5386533665835411,0.026304705477136876,0.015439684914447473,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.6300769844874908,0.3,0.6300769844874908,0.5333333333333333,0.3001008318628687,0.150165983206405,0.0017921146953405018
61,0.2612637148860011,0.026393581081081082,0.46496815286624205,0.5386533665835411,0.1215447834238024,0.015439684914447473,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6300769844874908,0.0,0.6300769844874908,0.5333333333333333,0.04026972523317368,0.150165983206405,0.0017921146953405018
62,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.05206683034294136,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.07142857142857142,0.6300769844874908,0.07142857142857145,0.6300769844874908,0.3333333333333333,0.371628434585329,0.150165983206405,0.0
63,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.052974778856888075,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.07142857142857142,0.6300769844874908,0.07142857142857145,0.6300769844874908,0.3333333333333333,0.371628434585329,0.150165983206405,0.0
64,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.024498211828559352,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.07142857142857142,0.6300769844874908,0.07142857142857145,0.6300769844874908,0.3333333333333333,0.371628434585329,0.150165983206405,0.0
65,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.01665683829901956,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.07142857142857142,0.6300769844874908,0.07142857142857145,0.6300769844874908,0.3333333333333333,0.371628434585329,0.150165983206405,0.0
66,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.04835249551315935,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.07142857142857142,0.6300769844874908,0.07142857142857145,0.6300769844874908,0.3333333333333333,0.371628434585329,0.150165983206405,0.0
67,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.032669748454079765,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.07142857142857142,0.6300769844874908,0.07142857142857145,0.6300769844874908,0.3333333333333333,0.371628434585329,0.150165983206405,0.0
68,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.022352151704685304,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.07142857142857142,0.6300769844874908,0.07142857142857145,0.6300769844874908,0.3333333333333333,0.371628434585329,0.150165983206405,0.0
69,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.09795950068424794,0.008009990316475578,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.20689655172413793,0.017473294216372594,0.20689655172413796,0.017473294216372594,0.3333333333333333,0.06339803377867406,0.150165983206405,0.0
70,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.12338205907475591,0.008009990316475578,0.8810310641110376,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,0.017473294216372594,0.5833333333333334,0.017473294216372594,0.3333333333333333,0.06339803377867406,0.150165983206405,0.0
71,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.01842321086251589,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,0.017473294216372594,0.5833333333333334,0.017473294216372594,0.3333333333333333,0.29354676077640535,0.150165983206405,0.0
72,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.07608619557553169,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.08333333333333331,1.0,0.3333333333333333,0.1267330476430552,0.150165983206405,0.0
73,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.09531819591640296,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6828861088503495,0.0,0.6828861088503495,0.3333333333333333,0.10978069069826066,0.150165983206405,0.0
74,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.08888001554478081,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6300769844874908,0.5,0.6300769844874908,0.3333333333333333,0.11003277035543232,0.150165983206405,0.0
75,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.09515311436841266,0.008009990316475578,0.5955056179775281,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6828861088503495,0.0,0.6828861088503495,0.3333333333333333,0.10978069069826066,0.150165983206405,0.0
76,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.12387730371872684,0.008009990316475578,0.5304975922953451,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6828861088503495,0.0,0.6828861088503495,0.3333333333333333,0.44492059490799096,0.150165983206405,0.0
77,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.011539310311319904,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5333333333333333,0.6828861088503495,0.55,0.6828861088503495,0.3333333333333333,0.44492059490799096,0.150165983206405,0.0
78,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.12255665133480435,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,0.017473294216372594,0.5833333333333334,0.017473294216372594,0.3333333333333333,0.06339803377867406,0.150165983206405,0.0
79,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.12230902901281888,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5333333333333333,0.6828861088503495,0.55,0.6828861088503495,0.3333333333333333,0.44492059490799096,0.150165983206405,0.0
80,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.12453762991068808,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,0.017473294216372594,0.5833333333333334,0.017473294216372594,0.3333333333333333,0.06339803377867406,0.150165983206405,0.0
81,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.12429000758870264,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5333333333333333,0.6828861088503495,0.55,0.6828861088503495,0.3333333333333333,0.44492059490799096,0.150165983206405,0.0
82,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.12519795610264933,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5833333333333334,0.017473294216372594,0.5833333333333334,0.017473294216372594,0.3333333333333333,0.06339803377867406,0.150165983206405,0.0
83,0.2597074157653101,0.024704391891891893,0.1305732484076433,0.5386533665835411,0.12495033378066388,0.008009990316475578,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5333333333333333,0.6828861088503495,0.55,0.6828861088503495,0.3333333333333333,0.44492059490799096,0.150165983206405,0.0
84,0.26997898996187064,0.03927364864864865,0.050955414012738856,0.5386533665835411,0.038686612005396206,0.01714387023773137,0.5955056179775281,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.3374716410385682,0.150165983206405,0.0
85,0.26997898996187064,0.03927364864864865,0.050955414012738856,0.5386533665835411,0.11405746372381621,0.01714387023773137,0.17134831460674158,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.3333333333333333,0.44492059490799096,0.150165983206405,0.0
86,0.26997898996187064,0.03927364864864865,0.050955414012738856,0.5386533665835411,0.11295715931916775,0.01714387023773137,0.4943820224719101,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.25,1.0,0.3333333333333333,0.3374716410385682,0.150165983206405,0.0
87,0.2597074157653101,0.024704391891891893,0.0,0.5386533665835411,0.10138055233834503,0.011929523173224021,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6300769844874908,0.0,0.6300769844874908,0.3333333333333333,0.04379884043357701,0.150165983206405,0.0
88,0.2764376313127383,0.04793074324324324,0.08280254777070065,0.5386533665835411,0.1236738996685245,0.016862887301017336,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.26666666666666666,0.6300769844874908,0.26666666666666666,0.6300769844874908,0.6666666666666666,0.037496849004285356,0.150165983206405,0.0
89,0.26741109641273053,0.03652871621621622,0.0031847133757961785,0.5386533665835411,0.09353136254132474,0.04843834481425698,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5333333333333333,0.6828861088503495,0.55,0.6828861088503495,0.3333333333333333,0.26487269977312833,0.150165983206405,0.0
90,0.29168936269551005,0.06566722972972973,0.025477707006369428,0.5386533665835411,0.09255196457170045,0.03220371689056866,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.3333333333333333,0.12364507184270229,0.150165983206405,0.0
91,0.29168936269551005,0.06566722972972973,0.0031847133757961785,0.5386533665835411,0.09773006531246481,0.05954419538787921,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.08333333333333331,1.0,0.3333333333333333,0.19296697756491055,0.150165983206405,0.0
92,0.29168936269551005,0.06566722972972973,0.0031847133757961785,0.5386533665835411,0.09987472644016944,0.05954419538787921,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5333333333333333,0.6828861088503495,0.55,0.6828861088503495,0.3333333333333333,0.19296697756491055,0.150165983206405,0.0
