,F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-String,F3-int,F15-NA,F15-public,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126
23,0.2966124608907258,0.1325230346990786,0.058823529411764705,0.017928286852589643,0.07337815560655525,0.0402574092980477,0.6869983948635635,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.15384615384615385,1.0,0.15384615384615385,1.0,0.5,0.41606503021551955,0.0,0.0
24,0.4297191857545676,0.23760047049598118,0.0,0.017928286852589643,0.15005631792650573,0.06469544430653243,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.0,0.32991069041125193,0.0,0.0
25,0.4297191857545676,0.23760047049598118,0.0,0.017928286852589643,0.15005631792650573,0.06469544430653243,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5319640900125855,0.5,0.5319640900125855,0.0,0.32991069041125193,0.0,0.0
26,0.23770713430414464,0.06547735738090571,0.0029411764705882353,0.035856573705179286,0.08231533128530594,0.020059036949810635,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.125,0.9154482057674009,0.125,0.9154482057674009,0.5,0.08973741911332157,0.05701900633544515,0.07669616519174041
27,0.23770713430414464,0.06547735738090571,0.0029411764705882353,0.035856573705179286,0.041315966414976646,0.020059036949810635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.09540617145301888,0.05701900633544515,0.07669616519174041
28,0.23770713430414464,0.06547735738090571,0.0029411764705882353,0.035856573705179286,0.05152770413360884,0.020059036949810635,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.5,0.050056152735440396,0.05701900633544515,0.07669616519174041
29,0.23770713430414464,0.06547735738090571,0.0029411764705882353,0.035856573705179286,0.037658030515765106,0.020059036949810635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0003162655284494501,0.3,0.0003162655284494501,0.5,0.14685277287555484,0.05701900633544515,0.07669616519174041
30,0.23770713430414464,0.06547735738090571,0.0029411764705882353,0.035856573705179286,0.0828487802706076,0.020059036949810635,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.20512820512820512,0.9154482057674009,0.20512820512820512,0.9154482057674009,0.5,0.2537568853949409,0.05701900633544515,0.07669616519174041
31,0.23770713430414464,0.06547735738090571,0.0029411764705882353,0.035856573705179286,0.1528830113409285,0.020059036949810635,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.026785714285714284,0.9154482057674009,0.0267857142857143,0.9154482057674009,0.5,0.4568693513022087,0.05701900633544515,0.07669616519174041
32,0.23770713430414464,0.06547735738090571,0.0029411764705882353,0.035856573705179286,0.02096869797561247,0.020059036949810635,0.3679775280898876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.5,0.18605273009251833,0.05701900633544515,0.07669616519174041
33,0.23770713430414464,0.06547735738090571,0.0029411764705882353,0.035856573705179286,0.02302628691891896,0.020059036949810635,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.5,0.08925610995240388,0.05701900633544515,0.07669616519174041
34,0.23770713430414464,0.06547735738090571,0.0029411764705882353,0.035856573705179286,0.02531249685592617,0.020059036949810635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.12433819990373816,0.05701900633544515,0.07669616519174041
35,0.1755958128935069,0.002744559890217604,0.011764705882352941,0.035856573705179286,0.14930128243961718,0.04203479323049038,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.050056152735440396,0.05701900633544515,0.0058997050147492625
36,0.1755958128935069,0.002744559890217604,0.011764705882352941,0.035856573705179286,0.1578364662044441,0.04203479323049038,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.1669073212471255,0.05701900633544515,0.0058997050147492625
37,0.42268917300784115,0.23191531072338759,0.09117647058823529,0.035856573705179286,0.052988735171477515,0.031211945687742125,0.6629213483146067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04321086689127761,0.05701900633544515,0.02064896755162242
38,0.42268917300784115,0.23191531072338759,0.09117647058823529,0.035856573705179286,0.12347068235446228,0.031211945687742125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,1.0,0.04321086689127761,0.05701900633544515,0.02064896755162242
39,0.42268917300784115,0.23191531072338759,0.09117647058823529,0.035856573705179286,0.10794787255820969,0.031211945687742125,0.9080694586312563,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,1.0,0.04321086689127761,0.05701900633544515,0.02064896755162242
40,0.3808181080767894,0.2003528719858851,0.011764705882352941,0.035856573705179286,0.04323987020094965,0.029251404700575225,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.5319640900125855,0.25,0.5319640900125855,0.0,0.1772287288090272,0.05701900633544515,0.0
41,0.3808181080767894,0.2003528719858851,0.011764705882352941,0.035856573705179286,0.03846143310379815,0.029251404700575225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.5319640900125855,0.25,0.5319640900125855,0.0,0.10027274185785336,0.05701900633544515,0.0
42,0.20908493954961566,0.03685551852577926,0.4176470588235294,0.035856573705179286,0.013503181247171822,0.008853951179147702,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2222222222222222,1.0,0.2222222222222222,1.0,0.0,0.46152200652441305,0.05701900633544515,0.0
43,0.20908493954961566,0.03685551852577926,0.4176470588235294,0.035856573705179286,0.05911407904569901,0.008853951179147702,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2222222222222222,1.0,0.2222222222222222,1.0,0.0,0.46152200652441305,0.05701900633544515,0.0
44,0.20908493954961566,0.03685551852577926,0.4176470588235294,0.035856573705179286,0.07289491180300801,0.008853951179147702,0.3909601634320735,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2222222222222222,1.0,0.2222222222222222,1.0,0.0,0.46152200652441305,0.05701900633544515,0.0
45,0.20908493954961566,0.03685551852577926,0.4176470588235294,0.035856573705179286,0.043138069388995635,0.008853951179147702,0.4943820224719101,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.3825184419219528,0.0,0.3825184419219528,0.0,0.4691694743034387,0.05701900633544515,0.0
46,0.20908493954961566,0.03685551852577926,0.4176470588235294,0.035856573705179286,0.06460202129418488,0.008853951179147702,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.9154482057674009,0.25,0.9154482057674009,0.0,0.3819990373816782,0.05701900633544515,0.0
47,0.20908493954961566,0.03685551852577926,0.4176470588235294,0.035856573705179286,0.05862626195694471,0.008853951179147702,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.20512820512820512,0.9154482057674009,0.20512820512820512,0.9154482057674009,0.0,0.4665490133162201,0.05701900633544515,0.0
48,0.17555718644984358,0.01235051950597922,0.044117647058823525,0.035856573705179286,0.14792528318781098,0.02322760312423212,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,1.0,0.2,1.0,0.0,0.1669073212471255,0.05701900633544515,0.02654867256637168
49,0.17555718644984358,0.01235051950597922,0.044117647058823525,0.035856573705179286,0.13226681054261918,0.02322760312423212,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.9154482057674009,0.33333333333333337,0.9154482057674009,0.0,0.1669073212471255,0.05701900633544515,0.02654867256637168
50,0.2329560817335548,0.0590080376396785,0.0058823529411764705,0.035856573705179286,0.06927603169643444,0.03476842950668062,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.20512820512820512,0.9154482057674009,0.20512820512820512,0.9154482057674009,0.5,0.08230386651692603,0.05701900633544515,0.0
51,0.3965776970914288,0.20956675161732993,0.014705882352941176,0.036852589641434265,0.12573617351391536,0.15890818414608238,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2222222222222222,0.5319640900125855,0.2222222222222222,0.5319640900125855,0.0,0.30884004492218836,0.016172057352450815,0.0
52,0.18250994630924328,0.01215447951382082,0.07352941176470588,0.036852589641434265,0.012338108750267985,0.010789246085475908,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,1.0,0.050056152735440396,0.016172057352450815,0.0
53,0.18250994630924328,0.01215447951382082,0.07352941176470588,0.036852589641434265,0.05194889660605198,0.010789246085475908,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,1.0,0.2535429702123108,0.016172057352450815,0.0
54,0.41453899339487815,0.22446579102136835,0.052941176470588235,0.036852589641434265,0.12221207615476612,0.06511111035126531,0.19943820224719103,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.5,0.18455532381410772,0.016172057352450815,0.0
55,0.41453899339487815,0.22446579102136835,0.052941176470588235,0.036852589641434265,0.09452273976145067,0.06511111035126531,0.6629213483146067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.5,0.2535429702123108,0.016172057352450815,0.0
56,0.23786164007879795,0.06547735738090571,0.023529411764705882,0.11553784860557768,0.05454894285681515,0.016753817088793733,0.6629213483146067,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.5,0.0890956735654313,0.06368789596532178,0.0
57,0.20792614623971573,0.034503038619878454,0.0,0.11553784860557768,0.032669275407990514,0.015505250507319185,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.07396117439435264,0.06368789596532178,0.0
58,0.2628529491289737,0.09331503626739855,0.032352941176470584,0.11553784860557768,0.10476761819813826,0.03177336632813171,0.747191011235955,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.5,0.1236964543558479,0.06368789596532178,0.0
59,0.23654834099424465,0.0639090374436385,0.023529411764705882,0.0199203187250996,0.07105626788514856,0.033478509413284396,0.10112359550561797,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.5,0.08727739451307556,0.0005001667222407468,0.0
60,0.23654834099424465,0.0639090374436385,0.023529411764705882,0.0199203187250996,0.05697088265576208,0.033478509413284396,0.4943820224719101,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.5,0.08727739451307556,0.0005001667222407468,0.0
61,0.20908493954961566,0.03685551852577926,0.01764705882352941,0.07868525896414343,0.12800068521329086,0.02174323461243377,0.6629213483146067,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.026785714285714284,0.9154482057674009,0.0267857142857143,0.9154482057674009,1.0,0.18097224450505375,0.07669223074358118,0.0
62,0.20672872648615243,0.03332679866692805,0.023529411764705882,0.07868525896414343,0.025849275273174953,0.025235237539028874,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4230769230769231,0.5319640900125855,0.4230769230769231,0.5319640900125855,0.5,0.04599176426546874,0.07669223074358118,0.0
63,0.18691336088686317,0.015291119388355225,0.11470588235294117,0.07868525896414343,0.08149786855452582,0.023815936870132257,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.4230769230769231,0.5319640900125855,0.4230769230769231,0.5319640900125855,0.5714285714285714,0.18097224450505375,0.07669223074358118,0.0
64,0.18691336088686317,0.015291119388355225,0.11470588235294117,0.07868525896414343,0.15692869650258398,0.023815936870132257,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.06451612903225806,1.0,0.06451612903225806,1.0,0.5714285714285714,0.18097224450505375,0.07669223074358118,0.0
65,0.18691336088686317,0.015291119388355225,0.11470588235294117,0.07868525896414343,0.13928761577279616,0.023815936870132257,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.15369805871971765,0.07669223074358118,0.0
66,0.18691336088686317,0.015291119388355225,0.11470588235294117,0.07868525896414343,0.13269755687948465,0.023815936870132257,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4230769230769231,0.5319640900125855,0.4230769230769231,0.5319640900125855,0.5714285714285714,0.18097224450505375,0.07669223074358118,0.0
67,0.18691336088686317,0.015291119388355225,0.11470588235294117,0.07868525896414343,0.1429374945444764,0.023815936870132257,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.4230769230769231,0.5319640900125855,0.4230769230769231,0.5319640900125855,0.5714285714285714,0.18097224450505375,0.07669223074358118,0.0
68,0.18691336088686317,0.015291119388355225,0.11470588235294117,0.07868525896414343,0.15490098607387273,0.023815936870132257,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.06451612903225806,1.0,0.06451612903225806,1.0,0.5714285714285714,0.18097224450505375,0.07669223074358118,0.0
69,0.17555718644984358,0.01235051950597922,0.044117647058823525,0.24203187250996017,0.14733484304281882,0.016909836317817662,0.6629213483146067,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.9154482057674009,0.0,0.9154482057674009,0.5,0.4691694743034387,0.25775258419473157,0.029498525073746312
70,0.17555718644984358,0.01235051950597922,0.044117647058823525,0.24203187250996017,0.1278552385926195,0.016909836317817662,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.4230769230769231,0.5319640900125855,0.4230769230769231,0.5319640900125855,0.5,0.12535429702123108,0.25775258419473157,0.029498525073746312
71,0.1755958128935069,0.002744559890217604,0.011764705882352941,0.24203187250996017,0.11010548318626023,0.04754684349223033,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6571428571428571,0.9154482057674009,0.6571428571428571,0.9154482057674009,0.0,0.3187871009144874,0.25775258419473157,0.0058997050147492625
72,0.22391749391633514,0.05057831797686728,0.4764705882352941,0.24203187250996017,0.09953214878483761,0.0338041051045838,0.1332263242375602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0003162655284494501,0.3,0.0003162655284494501,0.0,0.1465319001016097,0.25775258419473157,0.07669616519174041
73,0.22391749391633514,0.05057831797686728,0.4764705882352941,0.24203187250996017,0.029487977671312383,0.0338041051045838,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.9154482057674009,0.25,0.9154482057674009,0.0,0.3442430076474678,0.25775258419473157,0.07669616519174041
74,0.22391749391633514,0.05057831797686728,0.4764705882352941,0.24203187250996017,0.1545668546597503,0.0338041051045838,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.9154482057674009,0.5,0.9154482057674009,0.0,0.12374993315150543,0.25775258419473157,0.07669616519174041
75,0.22391749391633514,0.05057831797686728,0.4764705882352941,0.24203187250996017,0.13575499156068926,0.0338041051045838,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.4230769230769231,0.5319640900125855,0.4230769230769231,0.5319640900125855,0.0,0.4691694743034387,0.25775258419473157,0.07669616519174041
76,0.22391749391633514,0.05057831797686728,0.4764705882352941,0.24203187250996017,0.12908411812130588,0.0338041051045838,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.4230769230769231,0.5319640900125855,0.4230769230769231,0.5319640900125855,0.0,0.4691694743034387,0.25775258419473157,0.07669616519174041
77,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.04699624792043047,0.01611795454748399,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2,1.0,0.2,1.0,0.9090909090909092,0.02320979731536446,0.25775258419473157,0.1710914454277286
78,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.05421944279546252,0.01611795454748399,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6571428571428571,0.9154482057674009,0.6571428571428571,0.9154482057674009,0.9090909090909092,0.40494144071875504,0.25775258419473157,0.1710914454277286
79,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.055112197218219285,0.01611795454748399,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6571428571428571,0.9154482057674009,0.6571428571428571,0.9154482057674009,0.9090909090909092,0.40494144071875504,0.25775258419473157,0.1710914454277286
80,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.023216516477909236,0.01611795454748399,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6571428571428571,0.9154482057674009,0.6571428571428571,0.9154482057674009,0.9090909090909092,0.40494144071875504,0.25775258419473157,0.1710914454277286
81,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.015506364645009856,0.01611795454748399,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6571428571428571,0.9154482057674009,0.6571428571428571,0.9154482057674009,0.9090909090909092,0.40494144071875504,0.25775258419473157,0.1710914454277286
82,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.05056726561145756,0.01611795454748399,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6571428571428571,0.9154482057674009,0.6571428571428571,0.9154482057674009,0.9090909090909092,0.40494144071875504,0.25775258419473157,0.1710914454277286
83,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.031251306282720166,0.01611795454748399,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6571428571428571,0.9154482057674009,0.6571428571428571,0.9154482057674009,0.9090909090909092,0.40494144071875504,0.25775258419473157,0.1710914454277286
84,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.021106369660484143,0.01611795454748399,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6571428571428571,0.9154482057674009,0.6571428571428571,0.9154482057674009,0.9090909090909092,0.40494144071875504,0.25775258419473157,0.1710914454277286
85,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.11914703717777306,0.01611795454748399,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.9090909090909092,0.14337665115781592,0.25775258419473157,0.1710914454277286
86,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.11508906252887864,0.01611795454748399,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.9090909090909092,0.14337665115781592,0.25775258419473157,0.1710914454277286
87,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.1230426928407117,0.01611795454748399,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.9090909090909092,0.14337665115781592,0.25775258419473157,0.1710914454277286
88,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.11111224737296213,0.01611795454748399,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.9090909090909092,0.14337665115781592,0.25775258419473157,0.1710914454277286
89,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.1071354322170456,0.01611795454748399,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.24390243902439024,0.0003162655284494501,0.24390243902439024,0.0003162655284494501,0.9090909090909092,0.14337665115781592,0.25775258419473157,0.1710914454277286
90,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.15777895583524784,0.01611795454748399,0.8810310641110376,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0003162655284494501,0.3,0.0003162655284494501,0.9090909090909092,0.14337665115781592,0.25775258419473157,0.1710914454277286
91,0.17555718644984358,0.01235051950597922,0.1411764705882353,0.24203187250996017,0.017243177794736664,0.01611795454748399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0003162655284494501,0.3,0.0003162655284494501,0.9090909090909092,0.33868121289908554,0.25775258419473157,0.1710914454277286
