"warning id","project","bug_pattern","commit","last_commit_checked","?","bug pattern category","package","class","field","method","type","expr","idents","start_line","end_line","label (automatically determined)","commit url","commit url (of the version compared to, if closed)","code (if open)","label"
"81","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute","org.apache.derby.impl.sql.execute.InsertConstantAction","autoincRowLocation","<init>","null","autoincRowLocation","autoincRowLocation,autoincRowLocation","159","159","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/InsertConstantAction.java#L159","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/InsertConstantAction.java","","open"
"85","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.iapi.sql.dictionary","org.apache.derby.iapi.sql.dictionary.UserDescriptor","_lastModified","<init>","null","_lastModified","_lastModified,lastModified","73","73","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/UserDescriptor.java#L73","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/UserDescriptor.java","","close"
"88","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute","org.apache.derby.impl.sql.execute.InsertConstantAction","autoincRowLocation","getAutoincRowLocation","null","autoincRowLocation","autoincRowLocation","267","267","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/InsertConstantAction.java#L267","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/InsertConstantAction.java","","open"
"91","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.iapi.store.access.xa","org.apache.derby.iapi.store.access.xa.XAXactId","global_id","getGlobalTransactionId","null","return(global_id);","","232","232","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/store/access/xa/XAXactId.java#L232","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/store/access/xa/XAXactId.java","","close"
"97","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.catalog.types","org.apache.derby.catalog.types.RoutineAliasInfo","parameterNames","getParameterNames","null","parameterNames","parameterNames","249","249","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/RoutineAliasInfo.java#L249","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/RoutineAliasInfo.java","","close"
"98","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute","org.apache.derby.impl.sql.execute.ColumnInfo","providers","<init>","null","providers","providers,providers","138","138","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/ColumnInfo.java#L138","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/ColumnInfo.java","","close"
"99","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.catalog.types","org.apache.derby.catalog.types.RoutineAliasInfo","parameterNames","<init>","null","parameterNames","parameterNames,parameterNames","175","175","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/RoutineAliasInfo.java#L175","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/RoutineAliasInfo.java","","close"
"101","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.iapi.sql.dictionary","org.apache.derby.iapi.sql.dictionary.IndexLister","indexRowGenerators","getIndexRowGenerators","null","indexRowGenerators","indexRowGenerators","88","88","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/IndexLister.java#L88","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/IndexLister.java","","close"
"104","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute.rts","org.apache.derby.impl.sql.execute.rts.RunTimeStatisticsImpl","endCompilationTimestamp","<init>","null","endCompilationTimestamp","endCompilationTimestamp,endCompilationTimestamp","101","101","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/rts/RunTimeStatisticsImpl.java#L101","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/rts/RunTimeStatisticsImpl.java","","close"
"115","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.tools.ij","org.apache.derby.impl.tools.ij.ijResultSetResult","columnWidths","getColumnWidthList","null","columnWidths","columnWidths","77","77","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/tools/org/apache/derby/impl/tools/ij/ijResultSetResult.java#L77","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/tools/org/apache/derby/impl/tools/ij/ijResultSetResult.java","","close"
"124","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.iapi.sql.dictionary","org.apache.derby.iapi.sql.dictionary.CatalogRowFactory","indexUniqueness","initInfo","null","this.indexUniqueness = indexUniqueness;","","243","243","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/CatalogRowFactory.java#L243","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/CatalogRowFactory.java","","close"
"125","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute","org.apache.derby.impl.sql.execute.DeleteConstantAction","dependentCActions","<init>","null","dependentCActions","dependentCActions,dependentCActions","131","131","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/DeleteConstantAction.java#L131","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/DeleteConstantAction.java","","close"
"128","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.compile","org.apache.derby.impl.sql.compile.ConstraintDefinitionNode","checkColumnReferences","getCheckColumnReferences","null","checkColumnReferences","checkColumnReferences","476","476","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/compile/ConstraintDefinitionNode.java#L476","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/compile/ConstraintDefinitionNode.java","","unknown"
"139","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.catalog","org.apache.derby.impl.sql.catalog.XPLAINStatementDescriptor","xplain_time","<init>","null","this.xplain_time","xplain_time,xplain_time","77","77","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/catalog/XPLAINStatementDescriptor.java#L77","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/catalog/XPLAINStatementDescriptor.java","","close"
"144","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.client.am","org.apache.derby.client.am.Section","PKGNAMCBytes","setPKGNAMCBytes","null","PKGNAMCBytes","PKGNAMCBytes,b","73","73","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/client/org/apache/derby/client/am/Section.java#L73","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/client/org/apache/derby/client/am/Section.java","","close"
"148","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.iapi.sql.dictionary","org.apache.derby.iapi.sql.dictionary.SPSDescriptor","params","setParams","null","params","params,params","606","606","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java#L606","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java","","close"
"164","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute","org.apache.derby.impl.sql.execute.FKInfo","fkConglomNumbers","<init>","null","fkConglomNumbers","fkConglomNumbers,fkConglomNumbers","142","142","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/FKInfo.java#L142","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/FKInfo.java","","close"
"167","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.catalog.types","org.apache.derby.catalog.types.RowMultiSetImpl","_columnNames","<init>","null","_columnNames","_columnNames,columnNames","89","89","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/RowMultiSetImpl.java#L89","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/RowMultiSetImpl.java","","close"
"171","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.iapi.sql.dictionary","org.apache.derby.iapi.sql.dictionary.IndexLister","indexNames","getIndexNames","null","indexNames","indexNames","115","115","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/IndexLister.java#L115","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/IndexLister.java","","unknown"
"174","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute","org.apache.derby.impl.sql.execute.DeleteCascadeResultSet","dependentResultSets","<init>","null","dependentResultSets","dependentResultSets,dependentResultSets","105","105","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/DeleteCascadeResultSet.java#L105","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/DeleteCascadeResultSet.java","","open"
"175","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.catalog.types","org.apache.derby.catalog.types.ReferencedColumnsDescriptorImpl","referencedColumnsInTriggerAction","getTriggerActionReferencedColumnPositions","null","referencedColumnsInTriggerAction","referencedColumnsInTriggerAction","118","118","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java#L118","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java","","close"
"189","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.tools.ij","org.apache.derby.impl.tools.ij.ParseException","expectedTokenSequences","<init>","null","expectedTokenSequences","expectedTokenSequences,expectedTokenSequencesVal","54","54","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/tools/org/apache/derby/impl/tools/ij/ParseException.java#L54","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/tools/org/apache/derby/impl/tools/ij/ParseException.java","","close"
"190","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute","org.apache.derby.impl.sql.execute.ConstraintInfo","columnNames","<init>","null","columnNames","columnNames,columnNames","96","96","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/ConstraintInfo.java#L96","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/ConstraintInfo.java","","close"
"200","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.catalog.types","org.apache.derby.catalog.types.IndexDescriptorImpl","isAscending","isAscending","null","isAscending","isAscending","185","185","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/IndexDescriptorImpl.java#L185","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/IndexDescriptorImpl.java","","close"
"205","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.catalog.types","org.apache.derby.catalog.types.ReferencedColumnsDescriptorImpl","referencedColumns","<init>","null","referencedColumns","referencedColumns,referencedColumns","97","97","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java#L97","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java","","close"
"211","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute","org.apache.derby.impl.sql.execute.InternalTriggerExecutionContext","changedColNames","getModifiedColumns","null","changedColNames","changedColNames","407","407","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/InternalTriggerExecutionContext.java#L407","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/InternalTriggerExecutionContext.java","","unknown"
"218","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute","org.apache.derby.impl.sql.execute.ValueRow","column","getRowArray","null","column","column","202","202","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/ValueRow.java#L202","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/ValueRow.java","","open"
"219","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.iapi.sql.dictionary","org.apache.derby.iapi.sql.dictionary.TriggerDescriptor","referencedColsInTriggerAction","getReferencedColsInTriggerAction","null","referencedColsInTriggerAction","referencedColsInTriggerAction","473","473","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/TriggerDescriptor.java#L473","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/TriggerDescriptor.java","","close"
"221","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute.rts","org.apache.derby.impl.sql.execute.rts.RunTimeStatisticsImpl","beginCompilationTimestamp","<init>","null","beginCompilationTimestamp","beginCompilationTimestamp,beginCompilationTimestamp","100","100","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/rts/RunTimeStatisticsImpl.java#L100","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/rts/RunTimeStatisticsImpl.java","","close"
"225","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.catalog.types","org.apache.derby.catalog.types.ReferencedColumnsDescriptorImpl","referencedColumnsInTriggerAction","<init>","null","referencedColumnsInTriggerAction","referencedColumnsInTriggerAction,referencedColumnsInTriggerAction","98","98","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java#L98","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java","","close"
"238","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute.rts","org.apache.derby.impl.sql.execute.rts.RealProjectRestrictStatistics","subqueryTrackingArray","<init>","null","subqueryTrackingArray","subqueryTrackingArray,subqueryTrackingArray","99","99","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/rts/RealProjectRestrictStatistics.java#L99","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/rts/RealProjectRestrictStatistics.java","","close"
"239","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.catalog","org.apache.derby.impl.sql.catalog.DDColumnDependableFinder","columnBitMap","setColumnBitMap","null","columnBitMap","columnBitMap,columnBitMap","104","104","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/catalog/DDColumnDependableFinder.java#L104","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/catalog/DDColumnDependableFinder.java","","open"
"241","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql","org.apache.derby.impl.sql.GenericResultDescription","columns","getColumnInfo","null","return columns;","","148","148","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/GenericResultDescription.java#L148","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/GenericResultDescription.java","","close"
"243","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.iapi.sql.dictionary","org.apache.derby.iapi.sql.dictionary.UserDescriptor","_lastModified","getLastModified","null","_lastModified","_lastModified","78","78","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/iapi/sql/dictionary/UserDescriptor.java#L78","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/iapi/sql/dictionary/UserDescriptor.java","","close"
"246","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute","org.apache.derby.impl.sql.execute.TablePrivilegeInfo","columnBitSets","<init>","null","columnBitSets","columnBitSets,columnBitSets","76","76","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/TablePrivilegeInfo.java#L76","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/TablePrivilegeInfo.java","","close"
"257","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute","org.apache.derby.impl.sql.execute.BaseActivation","autoGeneratedKeysColumnIndexes","setAutoGeneratedKeysResultsetInfo","null","autoGeneratedKeysColumnIndexes = columnIndexes;","","646","646","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/BaseActivation.java#L646","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/BaseActivation.java","","close"
"261","derby","EI_EXPOSE_REP","B","last","null","MALICIOUS_CODE","org.apache.derby.client.am","org.apache.derby.client.am.Section","PKGNAMCBytes","getPKGNAMCBytes","null","PKGNAMCBytes","PKGNAMCBytes","83","83","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/client/org/apache/derby/client/am/Section.java#L83","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/client/org/apache/derby/client/am/Section.java","","close"
"271","derby","EI_EXPOSE_REP2","B","last","null","MALICIOUS_CODE","org.apache.derby.impl.sql.execute.rts","org.apache.derby.impl.sql.execute.rts.RealDeleteCascadeResultSetStatistics","dependentTrackingArray","<init>","null","dependentTrackingArray","dependentTrackingArray,dependentTrackingArray","59","59","close","https://github.com/apache/derby/tree/eea0d50c8d732cad9ba563ddfa786b7028eb092f//java/engine/org/apache/derby/impl/sql/execute/rts/RealDeleteCascadeResultSetStatistics.java#L59","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/engine/org/apache/derby/impl/sql/execute/rts/RealDeleteCascadeResultSetStatistics.java","","close"
