warning id,project,bug_pattern,commit,last_commit_checked,?,bug pattern category,package,class,field,method,type,expr,idents,start_line,end_line,label (automatically determined),commit url,"commit url (of the version compared to, if closed)",code (if open),label
9711,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.filters,org.apache.tools.ant.filters.StripJavaCommentsTest,null,tearDown,null,},,43,43,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/filters/StripJavaCommentsTest.java#L43,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/filters/StripJavaCommentsTest.java,,unknown
9729,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.ZipTest,null,tearDown,null,},,69,69,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/ZipTest.java#L69,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/ZipTest.java,,open
9730,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant,org.apache.tools.ant.LoaderRefTest,null,tearDown,null,},,37,37,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/LoaderRefTest.java#L37,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/LoaderRefTest.java,,unknown
9736,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs.optional.junit,org.apache.tools.ant.taskdefs.optional.junit.JUnitReportTest,null,tearDown,null,},,45,45,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/JUnitReportTest.java#L45,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/JUnitReportTest.java,,unknown
9746,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.GUnzipTest,null,tearDown,null,},,40,40,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/GUnzipTest.java#L40,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/GUnzipTest.java,,open
9749,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.AntStructureTest,null,tearDown,null,},,41,41,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/AntStructureTest.java#L41,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/AntStructureTest.java,,unknown
9754,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs.optional,org.apache.tools.ant.taskdefs.optional.PropertyFileTest,null,tearDown,null,},,59,59,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java#L59,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/optional/PropertyFileTest.java,,unknown
9757,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.CopyTest,null,tearDown,null,},,54,54,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/CopyTest.java#L54,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/CopyTest.java,,unknown
9767,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.filters,org.apache.tools.ant.filters.ReplaceTokensTest,null,tearDown,null,},,43,43,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/filters/ReplaceTokensTest.java#L43,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/filters/ReplaceTokensTest.java,,unknown
9768,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.types,org.apache.tools.ant.types.MapperTest$TaskdefForCopyTest,null,tearDown,null,},,240,240,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/types/MapperTest.java#L240,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/types/MapperTest.java,,unknown
9771,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.MultiMapTest,null,tearDown,null,},,39,39,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/MultiMapTest.java#L39,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/MultiMapTest.java,,unknown
9772,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs.optional,org.apache.tools.ant.taskdefs.optional.XmlValidateCatalogTest,null,tearDown,null,},,59,59,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/optional/XmlValidateCatalogTest.java#L59,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/optional/XmlValidateCatalogTest.java,,unknown
9774,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs.optional.i18n,org.apache.tools.ant.taskdefs.optional.i18n.TranslateTest,null,tearDown,null,},,48,48,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/optional/i18n/TranslateTest.java#L48,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/optional/i18n/TranslateTest.java,,unknown
9779,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.CVSPassTest,null,tearDown,null,},,67,67,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/CVSPassTest.java#L67,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/CVSPassTest.java,,open
9780,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.StyleTest,null,tearDown,null,},,50,50,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/StyleTest.java#L50,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/StyleTest.java,,unknown
9781,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs.optional,org.apache.tools.ant.taskdefs.optional.JspcTest,null,tearDown,null,},,76,76,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/optional/JspcTest.java#L76,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/optional/JspcTest.java,,unknown
9785,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.ExecTaskTest,null,tearDown,null,},,60,60,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/ExecTaskTest.java#L60,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/ExecTaskTest.java,,unknown
9786,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.FixCrLfTest,null,tearDown,null,},,45,45,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/FixCrLfTest.java#L45,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/FixCrLfTest.java,,unknown
9790,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.EchoXMLTest,null,tearDown,null,},,35,35,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/EchoXMLTest.java#L35,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/EchoXMLTest.java,,open
9792,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.types.resources,org.apache.tools.ant.types.resources.TarResourceTest,null,tearDown,null,},,37,37,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/types/resources/TarResourceTest.java#L37,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/types/resources/TarResourceTest.java,,open
9804,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.filters,org.apache.tools.ant.filters.TokenFilterTest,null,tearDown,null,},,45,45,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/filters/TokenFilterTest.java#L45,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/filters/TokenFilterTest.java,,unknown
9805,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.DeleteTest,null,tearDown,null,},,37,37,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/DeleteTest.java#L37,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/DeleteTest.java,,unknown
9809,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.types,org.apache.tools.ant.types.DescriptionTest,null,tearDown,null,},,37,37,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/types/DescriptionTest.java#L37,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/types/DescriptionTest.java,,unknown
9811,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs.optional,org.apache.tools.ant.taskdefs.optional.XsltTest,null,tearDown,null,},,58,58,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/optional/XsltTest.java#L58,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/optional/XsltTest.java,,unknown
9812,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs.optional,org.apache.tools.ant.taskdefs.optional.ReplaceRegExpTest,null,tearDown,null,},,46,46,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/optional/ReplaceRegExpTest.java#L46,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/optional/ReplaceRegExpTest.java,,unknown
9813,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.DefaultExcludesTest,null,tearDown,null,},,38,38,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/DefaultExcludesTest.java#L38,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/DefaultExcludesTest.java,,open
9816,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.BUnzip2Test,null,tearDown,null,},,43,43,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/BUnzip2Test.java#L43,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/BUnzip2Test.java,,unknown
9817,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.UntarTest,null,tearDown,null,},,40,40,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/UntarTest.java#L40,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/UntarTest.java,,unknown
9820,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.BZip2Test,null,tearDown,null,},,45,45,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/BZip2Test.java#L45,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/BZip2Test.java,,unknown
9821,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.CopyfileTest,null,tearDown,null,},,41,41,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/CopyfileTest.java#L41,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/CopyfileTest.java,,unknown
9822,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.RmicAdvancedTest,null,tearDown,null,},,52,52,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/RmicAdvancedTest.java#L52,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/RmicAdvancedTest.java,,unknown
9823,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.filters,org.apache.tools.ant.filters.LineContainsTest,null,tearDown,null,},,43,43,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/filters/LineContainsTest.java#L43,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/filters/LineContainsTest.java,,unknown
9827,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs.optional.junit,org.apache.tools.ant.taskdefs.optional.junit.JUnitTaskTest,null,tearDown,null,},,58,58,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/JUnitTaskTest.java#L58,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/JUnitTaskTest.java,,unknown
9829,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.InitializeClassTest,null,tearDown,null,},,63,63,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/InitializeClassTest.java#L63,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/InitializeClassTest.java,,open
9830,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.ConcatTest,null,tearDown,null,},,71,71,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/ConcatTest.java#L71,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/ConcatTest.java,,open
9831,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.filters,org.apache.tools.ant.filters.EscapeUnicodeTest,null,tearDown,null,},,43,43,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/filters/EscapeUnicodeTest.java#L43,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/filters/EscapeUnicodeTest.java,,unknown
9836,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.ConditionTest,null,tearDown,null,},,50,50,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/ConditionTest.java#L50,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/ConditionTest.java,,open
9839,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.filters,org.apache.tools.ant.filters.ConcatFilterTest,null,tearDown,null,},,79,79,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/filters/ConcatFilterTest.java#L79,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/filters/ConcatFilterTest.java,,unknown
9843,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs.optional.vss,org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest,null,tearDown,null,},,86,86,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/optional/vss/MSVSSTest.java#L86,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/optional/vss/MSVSSTest.java,,open
9845,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.filters,org.apache.tools.ant.filters.DynamicFilterTest,null,tearDown,null,},,45,45,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/filters/DynamicFilterTest.java#L45,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/filters/DynamicFilterTest.java,,unknown
9846,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.TouchTest,null,tearDown,null,},,44,44,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/TouchTest.java#L44,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/TouchTest.java,,open
9848,ant,IJU_TEARDOWN_NO_SUPER,C,last,null,CORRECTNESS,org.apache.tools.ant.taskdefs,org.apache.tools.ant.taskdefs.ManifestTest,null,tearDown,null,},,66,66,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/ManifestTest.java#L66,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/ManifestTest.java,,open
