"warning id","project","bug_pattern","commit","last_commit_checked","?","bug pattern category","package","class","field","method","type","expr","idents","start_line","end_line","label (automatically determined)","commit url","commit url (of the version compared to, if closed)","code (if open)","label"
"1110","tomcat","OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE","C","last","null","EXPERIMENTAL","org.apache.catalina.ha.deploy","org.apache.catalina.ha.deploy.FarmWarDeployer","null","copy","null","FileInputStream","FileInputStream,from","737","737","close","https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/ha/deploy/FarmWarDeployer.java#L737","https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/ha/deploy/FarmWarDeployer.java","","unknown"
"1194","tomcat","OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE","C","last","null","EXPERIMENTAL","org.apache.catalina.startup","org.apache.catalina.startup.Catalina","null","stopServer","null","FileInputStream","FileInputStream,file,fis","432","432","close","https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/startup/Catalina.java#L432","https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/startup/Catalina.java","","close"
"1248","tomcat","OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE","C","last","null","EXPERIMENTAL","org.apache.catalina.startup","org.apache.catalina.startup.CatalinaProperties","null","loadProperties","null","CatalinaProperties","CatalinaProperties,is,class,getResourceAsStream","84","84","close","https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/startup/CatalinaProperties.java#L84","https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/startup/CatalinaProperties.java","","unknown"
"1572","tomcat","OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE","C","last","null","EXPERIMENTAL","org.apache.jasper.compiler","org.apache.jasper.compiler.SmapUtil$SDEInstaller","null","install","null","FileOutputStream","FileOutputStream,outClassFile","226","226","close","https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/jasper/compiler/SmapUtil.java#L226","https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/jasper/compiler/SmapUtil.java","","close"
"1244","tomcat","OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE","A","last","null","EXPERIMENTAL","org.apache.jasper.compiler","org.apache.jasper.compiler.SmapUtil$SDEInstaller","null","readWhole","null","FileInputStream","FileInputStream,input","229","229","close","https://github.com/apache/tomcat/tree/3787242a83ee5555c79fd2e4c6b6952e9195ed8b//java/org/apache/jasper/compiler/SmapUtil.java#L229","https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/jasper/compiler/SmapUtil.java","","close"
"1561","tomcat","OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE","A","last","null","EXPERIMENTAL","org.apache.jasper.compiler","org.apache.jasper.compiler.SmapUtil$SDEInstaller","null","<init>","null","FileOutputStream","FileOutputStream,outClassFile","223","223","close","https://github.com/apache/tomcat/tree/3787242a83ee5555c79fd2e4c6b6952e9195ed8b//java/org/apache/jasper/compiler/SmapUtil.java#L223","https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/jasper/compiler/SmapUtil.java","","close"
"9544","jmeter","OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE","C","last","null","EXPERIMENTAL","org.apache.jmeter.protocol.jdbc","org.apache.jmeter.protocol.jdbc.AbstractJDBCTestElement","null","getPreparedStatement","null","conn","conn,getQuery,pstmt,prepareStatement","351","351","close","https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/AbstractJDBCTestElement.java#L351","https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/protocol/jdbc/org/apache/jmeter/protocol/jdbc/AbstractJDBCTestElement.java","","unknown"
"7512","cassandra","OBL_UNSATISFIED_OBLIGATION","B","last","null","EXPERIMENTAL","org.apache.cassandra.db","org.apache.cassandra.db.CommitLogTest","null","testRecovery","null","FileOutputStream","FileOutputStream,logFile","207","207","close","https://github.com/apache/cassandra/tree/69337a43670f71ae1fc55e23d6a9031230423900//test/unit/org/apache/cassandra/db/CommitLogTest.java#L207","https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//test/unit/org/apache/cassandra/db/CommitLogTest.java","","unknown"
"725","derby","OS_OPEN_STREAM","A","last","null","BAD_PRACTICE","org.apache.derby.client.net","org.apache.derby.client.net.Request","null","writeUDT","io","ObjectOutputStream","ObjectOutputStream,dbaos","1431","1431","close","https://github.com/apache/derby/tree/9495437c8b640d689c8a67563097b86cb0cd6fca//java/client/org/apache/derby/client/net/Request.java#L1431","https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//java/client/org/apache/derby/client/net/Request.java","","open"
"1882","lucene-solr","OS_OPEN_STREAM","A","last","null","BAD_PRACTICE","org.apache.lucene.benchmark.byTask.feeds","org.apache.lucene.benchmark.byTask.feeds.FileBasedQueryMaker","null","prepareQueries","io","BufferedReader","BufferedReader,reader","73","73","close","https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/FileBasedQueryMaker.java#L73","https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/FileBasedQueryMaker.java","","unknown"
"2149","lucene-solr","OS_OPEN_STREAM","A","last","null","BAD_PRACTICE","org.apache.solr.common.util","org.apache.solr.common.util.FastInputStream","null","readLine","io","DataInputStream","DataInputStream,this,readLine","209","209","close","https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//solr/solrj/src/java/org/apache/solr/common/util/FastInputStream.java#L209","https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/solrj/src/java/org/apache/solr/common/util/FastInputStream.java","","unknown"
"2462","lucene-solr","OS_OPEN_STREAM","C","last","null","BAD_PRACTICE","org.apache.solr.response","org.apache.solr.response.VelocityResponseWriter","null","getEngine","io","IOUtils","IOUtils,InputStreamReader,is,props,CHARSET_UTF_8,load","135","135","close","https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//solr/contrib/velocity/src/java/org/apache/solr/response/VelocityResponseWriter.java#L135","https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/contrib/velocity/src/java/org/apache/solr/response/VelocityResponseWriter.java","","unknown"
"9706","ant","OS_OPEN_STREAM","C","last","null","BAD_PRACTICE","org.apache.tools.ant.taskdefs","org.apache.tools.ant.taskdefs.ManifestTest","null","testLongLine","io","BufferedReader","BufferedReader,EXPANDED_MANIFEST,File,FileReader,System,getProperty","227","227","close","https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/ManifestTest.java#L227","https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/ManifestTest.java","","open"
"9766","ant","OS_OPEN_STREAM","C","last","null","BAD_PRACTICE","org.apache.tools.ant.taskdefs.optional","org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest","null","testEchoToGoodFileXml","io","BufferedReader","BufferedReader,fr","119","119","close","https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/tests/junit/org/apache/tools/ant/taskdefs/optional/EchoPropertiesTest.java#L119","https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/tests/junit/org/apache/tools/ant/taskdefs/optional/EchoPropertiesTest.java","","close"
"9806","ant","OS_OPEN_STREAM","C","last","null","BAD_PRACTICE","org.apache.tools.ant.taskdefs.optional","org.apache.tools.ant.taskdefs.optional.PropertyFile","null","readFile","io","BufferedInputStream","BufferedInputStream,fis","180","180","close","https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java#L180","https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/main/org/apache/tools/ant/taskdefs/optional/PropertyFile.java","","close"
"9814","ant","OS_OPEN_STREAM","C","last","null","BAD_PRACTICE","org.apache.tools.ant.taskdefs.optional.extension","org.apache.tools.ant.taskdefs.optional.extension.ExtensionUtil","null","getManifest","util","JarFile","JarFile,file","205","205","close","https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionUtil.java#L205","https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionUtil.java","","close"
"9874","ant","OS_OPEN_STREAM","C","last","null","BAD_PRACTICE","org.apache.tools.ant.taskdefs.email","org.apache.tools.ant.taskdefs.email.PlainMailer","null","attach","io","BufferedInputStream","BufferedInputStream,buf,finstr,length","152","152","close","https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java#L152","https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java","","close"
"9876","ant","OS_OPEN_STREAM","C","last","null","BAD_PRACTICE","org.apache.tools.ant.taskdefs.email","org.apache.tools.ant.taskdefs.email.Message","null","print","io","BufferedReader","BufferedReader,freader","128","128","close","https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/main/org/apache/tools/ant/taskdefs/email/Message.java#L128","https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/main/org/apache/tools/ant/taskdefs/email/Message.java","","close"
"9940","ant","OS_OPEN_STREAM","C","last","null","BAD_PRACTICE","org.apache.tools.ant.taskdefs.optional.extension","org.apache.tools.ant.taskdefs.optional.extension.ExtensionUtil","null","loadExtensions","util","JarFile","JarFile,file","134","134","close","https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionUtil.java#L134","https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionUtil.java","","close"
"1470","tomcat","OS_OPEN_STREAM","C","last","null","BAD_PRACTICE","org.apache.catalina.startup","org.apache.catalina.startup.WebappServiceLoader","null","parseConfigFile","io","BufferedReader","BufferedReader,in","141","141","close","https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/startup/WebappServiceLoader.java#L141","https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/startup/WebappServiceLoader.java","","close"
