warning id,project,bug_pattern,commit,last_commit_checked,?,bug pattern category,package,class,field,method,type,expr,idents,start_line,end_line,label (automatically determined),commit url,"commit url (of the version compared to, if closed)",code (if open),label
2155,lucene-solr,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.lucene.benchmark.byTask.utils,org.apache.lucene.benchmark.byTask.utils.Algorithm,null,<init>,null,c,c,123,231,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/utils/Algorithm.java#L123,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/utils/Algorithm.java,,unknown
2199,lucene-solr,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.lucene.index,org.apache.lucene.index.TestIndexWriterReader$AddDirectoriesThreads,null,doBody,null,switch (j % 4) {,,489,502,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//lucene/src/test/org/apache/lucene/index/TestIndexWriterReader.java#L489,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/src/test/org/apache/lucene/index/TestIndexWriterReader.java,,unknown
2319,lucene-solr,SF_SWITCH_FALLTHROUGH,A,last,null,STYLE,org.apache.lucene.index,org.apache.lucene.index.TestDocValuesIndexing,null,runTestNumerics,null,mod,mod,277,282,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//lucene/src/test/org/apache/lucene/index/TestDocValuesIndexing.java#L277,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/src/test/org/apache/lucene/index/TestDocValuesIndexing.java,,unknown
2321,lucene-solr,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.lucene.util,org.apache.lucene.util.English,null,longToEnglish,null,i,i,79,102,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//lucene/src/java/org/apache/lucene/util/English.java#L79,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/src/java/org/apache/lucene/util/English.java,,unknown
2489,lucene-solr,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.lucene.analysis.nl,org.apache.lucene.analysis.nl.DutchStemmer,null,storeYandI,null,i,"i,sb,charAt",362,374,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//modules/analysis/common/src/java/org/apache/lucene/analysis/nl/DutchStemmer.java#L362,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//modules/analysis/common/src/java/org/apache/lucene/analysis/nl/DutchStemmer.java,,unknown
2610,lucene-solr,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.solr.handler,org.apache.solr.handler.XMLLoader,null,processDelete,null,event,event,198,230,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//solr/core/src/java/org/apache/solr/handler/XMLLoader.java#L198,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/core/src/java/org/apache/solr/handler/XMLLoader.java,,unknown
2759,lucene-solr,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.lucene.index,org.apache.lucene.index.TestStressIndexing2$IndexingThread,null,indexDoc,null,switch (nextInt(4)) {,,785,797,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//lucene/src/test/org/apache/lucene/index/TestStressIndexing2.java#L785,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/src/test/org/apache/lucene/index/TestStressIndexing2.java,,unknown
2765,lucene-solr,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.lucene.benchmark.byTask.feeds.demohtml,org.apache.lucene.benchmark.byTask.feeds.demohtml.HTMLParser,null,jj_rescan_token,null,switch (i) {,,712,714,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/demohtml/HTMLParser.java#L712,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/demohtml/HTMLParser.java,,unknown
2783,lucene-solr,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.solr.analysis,org.apache.solr.analysis.MappingCharFilterFactory,null,parseString,null,c,c,109,121,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//solr/core/src/java/org/apache/solr/analysis/MappingCharFilterFactory.java#L109,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/core/src/java/org/apache/solr/analysis/MappingCharFilterFactory.java,,unknown
2970,lucene-solr,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.lucene.analysis.nl,org.apache.lucene.analysis.nl.DutchStemmer,null,substitute,null,buffer,"buffer,i,charAt",269,297,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//modules/analysis/common/src/java/org/apache/lucene/analysis/nl/DutchStemmer.java#L269,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//modules/analysis/common/src/java/org/apache/lucene/analysis/nl/DutchStemmer.java,,unknown
1802,lucene-solr,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.lucene.search.join,org.apache.lucene.search.join.TermsWithScoreCollector$SV,null,collect,null,scoreMode,scoreMode,118,124,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//lucene/join/src/java/org/apache/lucene/search/join/TermsWithScoreCollector.java#L118,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/join/src/java/org/apache/lucene/search/join/TermsWithScoreCollector.java,,close
2017,lucene-solr,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.lucene.expressions.js,org.apache.lucene.expressions.js.JavascriptLexer,null,mTokens,null,alt17,alt17,1588,1809,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//lucene/expressions/src/java/org/apache/lucene/expressions/js/JavascriptLexer.java#L1588,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/expressions/src/java/org/apache/lucene/expressions/js/JavascriptLexer.java,,unknown
10062,commons-lang,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.commons.lang3.time,org.apache.commons.lang3.time.DateUtils,null,modify,null,field,field,1047,1073,close,https://github.com/apache/commons-lang/tree/c4ecd75ecd8b78c66cc51b49dd32989a3f1cde2e//src/main/java/org/apache/commons/lang3/time/DateUtils.java#L1047,https://github.com/apache/commons-lang/tree/551101299da7f75ea5478db1a6bc194963e0ac34//src/main/java/org/apache/commons/lang3/time/DateUtils.java,,close
10067,commons-lang,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.commons.lang3.time,org.apache.commons.lang3.time.DateUtils,null,iterator,null,rangeStyle,rangeStyle,1182,1196,close,https://github.com/apache/commons-lang/tree/c4ecd75ecd8b78c66cc51b49dd32989a3f1cde2e//src/main/java/org/apache/commons/lang3/time/DateUtils.java#L1182,https://github.com/apache/commons-lang/tree/551101299da7f75ea5478db1a6bc194963e0ac34//src/main/java/org/apache/commons/lang3/time/DateUtils.java,,close
10195,commons-lang,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.commons.lang3.time,org.apache.commons.lang3.time.FastDateParser,null,getStrategy,null,switch(formatField.charAt(0)) {,,433,474,close,https://github.com/apache/commons-lang/tree/c4ecd75ecd8b78c66cc51b49dd32989a3f1cde2e//src/main/java/org/apache/commons/lang3/time/FastDateParser.java#L433,https://github.com/apache/commons-lang/tree/551101299da7f75ea5478db1a6bc194963e0ac34//src/main/java/org/apache/commons/lang3/time/FastDateParser.java,,open
10200,commons-lang,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.commons.lang3.text,org.apache.commons.lang3.text.ExtendedMessageFormat,null,parseFormatDescription,null,pattern,"pattern,pos,charAt,getIndex",378,389,close,https://github.com/apache/commons-lang/tree/c4ecd75ecd8b78c66cc51b49dd32989a3f1cde2e//src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java#L378,https://github.com/apache/commons-lang/tree/551101299da7f75ea5478db1a6bc194963e0ac34//src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java,,close
10428,commons-lang,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.commons.lang3.time,org.apache.commons.lang3.time.DateUtils,null,getFragment,null,fragment,fragment,1690,1695,close,https://github.com/apache/commons-lang/tree/c4ecd75ecd8b78c66cc51b49dd32989a3f1cde2e//src/main/java/org/apache/commons/lang3/time/DateUtils.java#L1690,https://github.com/apache/commons-lang/tree/551101299da7f75ea5478db1a6bc194963e0ac34//src/main/java/org/apache/commons/lang3/time/DateUtils.java,,close
10691,commons-lang,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.commons.lang3.time,org.apache.commons.lang3.time.FastDateParser,null,escapeRegex,null,switch(c) {,,309,333,close,https://github.com/apache/commons-lang/tree/c4ecd75ecd8b78c66cc51b49dd32989a3f1cde2e//src/main/java/org/apache/commons/lang3/time/FastDateParser.java#L309,https://github.com/apache/commons-lang/tree/551101299da7f75ea5478db1a6bc194963e0ac34//src/main/java/org/apache/commons/lang3/time/FastDateParser.java,,unknown
9776,ant,SF_SWITCH_FALLTHROUGH,C,last,null,STYLE,org.apache.tools.ant.util,org.apache.tools.ant.util.JavaEnvUtils,null,getJrePackageTestCases,null,tests,"tests,addElement",457,461,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/main/org/apache/tools/ant/util/JavaEnvUtils.java#L457,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/main/org/apache/tools/ant/util/JavaEnvUtils.java,,open
9927,ant,SF_SWITCH_FALLTHROUGH,C,last,null,STYLE,org.apache.tools.ant.util,org.apache.tools.ant.util.JavaEnvUtils,null,buildJrePackages,null,jrePackages,"jrePackages,addElement",406,409,close,https://github.com/apache/ant/tree/c92f8f160a3197e8f3df74ceb588f581d08404c0//src/main/org/apache/tools/ant/util/JavaEnvUtils.java#L406,https://github.com/apache/ant/tree/7a7307bc999be080c99412b1c67d111af1366ef7//src/main/org/apache/tools/ant/util/JavaEnvUtils.java,,open
1105,tomcat,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.catalina.servlets,org.apache.catalina.servlets.WebdavServlet,null,parseProperties,null,type,type,1936,2156,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/servlets/WebdavServlet.java#L1936,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/servlets/WebdavServlet.java,,unknown
1188,tomcat,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.catalina.servlets,org.apache.catalina.servlets.WebdavServlet,null,parseLockNullProperties,null,type,type,2217,2390,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/servlets/WebdavServlet.java#L2217,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/servlets/WebdavServlet.java,,unknown
1634,tomcat,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.catalina.ha.authenticator,org.apache.catalina.ha.authenticator.ClusterSingleSignOnListener,null,messageReceived,null,action,action,71,105,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/catalina/ha/authenticator/ClusterSingleSignOnListener.java#L71,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/ha/authenticator/ClusterSingleSignOnListener.java,,unknown
1007,tomcat,SF_SWITCH_FALLTHROUGH,A,last,null,STYLE,org.apache.tomcat.util.bcel.classfile,org.apache.tomcat.util.bcel.classfile.Utility,null,codeToString,null,buf,"buf,append",311,314,close,https://github.com/apache/tomcat/tree/3787242a83ee5555c79fd2e4c6b6952e9195ed8b//java/org/apache/tomcat/util/bcel/classfile/Utility.java#L311,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/bcel/classfile/Utility.java,,unknown
9595,jmeter,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.ServerPanel,null,getHealthyImageIcon,null,health,health,134,145,close,https://github.com/apache/jmeter/tree/032cc396b962c0b5ac6a31f0b756d624be34efd0//src/monitor/components/org/apache/jmeter/visualizers/ServerPanel.java#L134,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/monitor/components/org/apache/jmeter/visualizers/ServerPanel.java,,unknown
9563,jmeter,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.SamplerResultTab,null,setupTabPane,null,responseLevel,responseLevel,249,257,close,https://github.com/apache/jmeter/tree/e21247b3b461bf0af80f0e80cb876dfb1f83ca9f//src/components/org/apache/jmeter/visualizers/SamplerResultTab.java#L249,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/SamplerResultTab.java,,close
9569,jmeter,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.jmeter,org.apache.jmeter.JMeter,null,initializeProperties,null,option,"option,getDescriptor,getId",583,664,close,https://github.com/apache/jmeter/tree/e21247b3b461bf0af80f0e80cb876dfb1f83ca9f//src/core/org/apache/jmeter/JMeter.java#L583,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/core/org/apache/jmeter/JMeter.java,,close
9633,jmeter,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.jmeter.visualizers,org.apache.jmeter.visualizers.RenderAsXML$DOMTreePanel$DomTreeRenderer,null,encode,null,c,c,201,212,close,https://github.com/apache/jmeter/tree/e21247b3b461bf0af80f0e80cb876dfb1f83ca9f//src/components/org/apache/jmeter/visualizers/RenderAsXML.java#L201,https://github.com/apache/jmeter/tree/b3f452902a78827bd885e6dbf30b14d11fb4df93//src/components/org/apache/jmeter/visualizers/RenderAsXML.java,,close
3259,cassandra,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.cassandra.cql,org.apache.cassandra.cql.CqlParser,null,createCfamColumnValidator,null,switch (alt44) {,,2446,2463,close,https://github.com/apache/cassandra/tree/4ed2234078c4d302c256332252a8ddd6ae345484//src/gen-java/org/apache/cassandra/cql/CqlParser.java#L2446,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql/CqlParser.java,,unknown
3927,cassandra,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.cassandra.cql,org.apache.cassandra.cql.CqlParser,null,selectExpression,null,switch (alt7) {,,698,705,close,https://github.com/apache/cassandra/tree/4ed2234078c4d302c256332252a8ddd6ae345484//src/gen-java/org/apache/cassandra/cql/CqlParser.java#L698,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql/CqlParser.java,,unknown
4853,cassandra,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.cassandra.cql,org.apache.cassandra.cql.CqlParser,null,endStmnt,null,switch (alt56) {,,3601,3605,close,https://github.com/apache/cassandra/tree/4ed2234078c4d302c256332252a8ddd6ae345484//src/gen-java/org/apache/cassandra/cql/CqlParser.java#L3601,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql/CqlParser.java,,unknown
5690,cassandra,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.cassandra.cql,org.apache.cassandra.cql.CqlParser,null,truncateStatement,null,switch (alt55) {,,3535,3549,close,https://github.com/apache/cassandra/tree/4ed2234078c4d302c256332252a8ddd6ae345484//src/gen-java/org/apache/cassandra/cql/CqlParser.java#L3535,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql/CqlParser.java,,unknown
5762,cassandra,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.cassandra.cql,org.apache.cassandra.cql.CqlParser,null,batchStatement,null,switch (alt24) {,,1445,1452,close,https://github.com/apache/cassandra/tree/4ed2234078c4d302c256332252a8ddd6ae345484//src/gen-java/org/apache/cassandra/cql/CqlParser.java#L1445,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql/CqlParser.java,,unknown
6672,cassandra,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.cassandra.cql3,org.apache.cassandra.cql3.CqlParser,null,selectCountClause,null,switch (alt17) {,,1429,1442,close,https://github.com/apache/cassandra/tree/4ed2234078c4d302c256332252a8ddd6ae345484//src/gen-java/org/apache/cassandra/cql3/CqlParser.java#L1429,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql3/CqlParser.java,,unknown
6713,cassandra,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.cassandra.cql,org.apache.cassandra.cql.CqlParser,null,usingClause,null,switch (alt18) {,,1188,1192,close,https://github.com/apache/cassandra/tree/4ed2234078c4d302c256332252a8ddd6ae345484//src/gen-java/org/apache/cassandra/cql/CqlParser.java#L1188,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql/CqlParser.java,,unknown
7048,cassandra,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.cassandra.cql,org.apache.cassandra.cql.CqlParser,null,usingClauseDelete,null,switch (alt20) {,,1263,1267,close,https://github.com/apache/cassandra/tree/4ed2234078c4d302c256332252a8ddd6ae345484//src/gen-java/org/apache/cassandra/cql/CqlParser.java#L1263,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql/CqlParser.java,,unknown
7432,cassandra,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.cassandra.cql,org.apache.cassandra.cql.CqlParser,null,query,null,switch (alt1) {,,216,396,close,https://github.com/apache/cassandra/tree/4ed2234078c4d302c256332252a8ddd6ae345484//src/gen-java/org/apache/cassandra/cql/CqlParser.java#L216,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql/CqlParser.java,,unknown
9147,cassandra,SF_SWITCH_NO_DEFAULT,C,last,null,STYLE,org.apache.cassandra.cql,org.apache.cassandra.cql.CqlLexer,null,mINTEGER,null,alt5,alt5,2595,2599,close,https://github.com/apache/cassandra/tree/4ed2234078c4d302c256332252a8ddd6ae345484//src/gen-java/org/apache/cassandra/cql/CqlLexer.java#L2595,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql/CqlLexer.java,,unknown
5798,cassandra,SF_SWITCH_NO_DEFAULT,B,last,null,STYLE,org.apache.cassandra.cql3,org.apache.cassandra.cql3.CqlParser,null,usingClause,null,switch (alt18) {,,1521,1525,close,https://github.com/apache/cassandra/tree/69337a43670f71ae1fc55e23d6a9031230423900//src/gen-java/org/apache/cassandra/cql3/CqlParser.java#L1521,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql3/CqlParser.java,,unknown
6609,cassandra,SF_SWITCH_NO_DEFAULT,B,last,null,STYLE,org.apache.cassandra.cql3,org.apache.cassandra.cql3.CqlParser,null,intTerm,null,switch (alt74) {,,5241,5254,close,https://github.com/apache/cassandra/tree/69337a43670f71ae1fc55e23d6a9031230423900//src/gen-java/org/apache/cassandra/cql3/CqlParser.java#L5241,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql3/CqlParser.java,,unknown
8259,cassandra,SF_SWITCH_NO_DEFAULT,B,last,null,STYLE,org.apache.cassandra.cql3,org.apache.cassandra.cql3.CqlParser,null,tokenDefinition,null,switch (alt81) {,,5664,5717,close,https://github.com/apache/cassandra/tree/69337a43670f71ae1fc55e23d6a9031230423900//src/gen-java/org/apache/cassandra/cql3/CqlParser.java#L5664,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/gen-java/org/apache/cassandra/cql3/CqlParser.java,,unknown
8680,cassandra,SF_SWITCH_FALLTHROUGH,B,last,null,STYLE,org.apache.cassandra.transport,org.apache.cassandra.transport.ServerConnection,null,applyStateTransition,null,State,"State,state,READY",101,103,close,https://github.com/apache/cassandra/tree/69337a43670f71ae1fc55e23d6a9031230423900//src/java/org/apache/cassandra/transport/ServerConnection.java#L101,https://github.com/apache/cassandra/tree/f3e38cb638113c2a23855a104d6082da5bc10ddb//src/java/org/apache/cassandra/transport/ServerConnection.java,,close
135,derby,SF_SWITCH_NO_DEFAULT,A,last,null,STYLE,org.apache.derby.impl.sql.compile,org.apache.derby.impl.sql.compile.SQLParser,null,commonDatatypeName,null,,,761,768,close,https://github.com/apache/derby/tree/9495437c8b640d689c8a67563097b86cb0cd6fca//generated/java/org/apache/derby/impl/sql/compile/SQLParser.java#L761,https://github.com/apache/derby/tree/33427bdb982a7dd5b9e629ccec9c40f2b96412b4//generated/java/org/apache/derby/impl/sql/compile/SQLParser.java,,unknown
