F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Timestamp,F16-long,F16-Object,F16-NA,F16-Status,F16-void,F16-Exception,F16-String,F16-Subject,F16-Pair,F16-Deferred,F16-Message,F16-Void,F3-NA,F3-Class,F3-ClientTestUtil.getBasicSchema(),F3-getBasicSchema(),F3-req.getSerializedSize(),F3- 1\t3\t2.3\tsome string\ttrue\n .getBytes(UTF_8),F3-byte[],F3-null,F3-boolean,F3-AuthnTokenPB,F3-Schema,F3-StackTraceElement[],F3-double,F3-String,F3-long,F3-CreateTableOptions,F3-int,F3-table == null && session == null,F3-OutputStream,F3-Operation,F7--,F7-++,F7-&,F7-NA,F7-*,F7-+,F12-NA,F17-static,F17-final,F17-NA,F2-Path,F2-Class,F2-StringBuilder,F2-Subject,F2-Process,F2-FileOutputStream,F2-NA,F2-List<String>,F2-Callable<Void>,F2-Math,F2-String,F2-AuthnTokenPB,F2-DataOutputStream,F2-AccessibleObject,F2-System,F2-KeyStore,F2-Manifest,F2-FilterOutputStream,F2-File,F2-Token,F6-java.lang.IllegalArgumentException,F6-NA,F6-java.io.File,F6-java.io.FileOutputStream,F6-java.lang.StringBuilder,F6-ColumnSchema.ColumnSchemaBuilder,F6-org.apache.kudu.client.KuduClient,F6-java.io.DataOutputStream,F6-java.lang.Thread,F6-org.apache.kudu.client.Status,F6-org.apache.kudu.client.CreateTableOptions,F6-java.util.jar.Manifest,F13-NA,F18-private,F18-NA,F18-public,F14-NA,F1-resolve,F1-size,F1-NA,F1-build,F1-newInsert,F1-write,F1-assertEquals,F1-getTablesList,F1-setAccessible,F1-getInstance,F1-get,F1-equals,F1-createManyStringsSchema,F1-addLong,F1-run,F1-createTable,F1-getPrivateCredentials,F1-getDouble,F1-getName,F1-getNumRows,F5-java.lang.Object,F5-NA,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F9-lowerBoundPrimaryKey,F9-upperBoundPrimaryKey,F9-currentRow,F9-NA,F9-testDir,F10-NA,F19-NA,F15-NA,F15-private,F15-public,F0-NA,F4-NA,F4-Void,F4-String[],F4-boolean,F4-long,F4-Set,F4-KeyStore,F4-File,F4-void,F4-double,F4-Path,F4-StringBuilder,F4-String,F4-int,F4-OutputStream,F8-HadoopTestingUtility,F8-AbstractKuduScannerBuilder<S T>,F8-NA,F8-RowResultIterator,F11-NA,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-granthenke@gmail.com,F71-hao.hao@cloudera.com,F71-aserbin@cloudera.com,F71-wdberkeley@apache.org,F71-kiyoshi.mizumaru@gmail.com,F71-awong@cloudera.com,F71-granthenke@apache.org,F71-junegunn.c@gmail.com,F71-piros.attila.zsolt@gmail.com,F71-tony@phdata.io,F71-mpercy@apache.org,F71-wdberkeley@gmail.com,F71-dan@cloudera.com,F71-jdcryans@apache.org,F71-todd@apache.org,F71-adar@cloudera.com,F71-danburkert@apache.org,F71-szaboferee@apache.org,F71-ram.mettu@rms.com,F71-fwang@cloudera.com,F74,F73,F84,F146,category
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.3977272727272727,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,BAD_PRACTICE,0.007469654528478058,NM_CLASS_NAMING_CONVENTION,16,2,0,0.14904679376083188,0.014442518775274409,0.0,0.0,0.3333333333333333,0.013071895424836602,0.022435897435897436,0.1274495749976519,-0.3333333333333333,0.0,0.010218978102189781,0.1274495749976519,0.0,0.0,2,2093,676,3833,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.6875,81,0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.17647058823529413,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,4,0.14904679376083188,0.014442518775274409,0.002310803004043905,0.0,0.0,0.0,0.0502283105022831,0.15440834175486634,0.0,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,2,2093,676,3833,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.6875,81,0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.17647058823529413,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,4,0.14904679376083188,0.014442518775274409,0.002310803004043905,0.0,0.0,0.0,0.0502283105022831,0.15440834175486634,0.0,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,2,2093,676,3833,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.625,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.17647058823529413,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,4,0.14904679376083188,0.014442518775274409,0.002310803004043905,0.0,0.0,0.0,0.0502283105022831,0.15440834175486634,0.0,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,1,1763,604,3503,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.4772727272727273,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.17647058823529413,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,4,0.14904679376083188,0.014442518775274409,0.002310803004043905,0.0,0.0,0.0,0.0502283105022831,0.15440834175486634,0.0,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,1,1763,604,3503,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.625,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.17647058823529413,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,4,0.14904679376083188,0.014442518775274409,0.002310803004043905,0.0,0.0,0.0,0.0502283105022831,0.15440834175486634,0.0,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,1,1763,604,3503,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.7386363636363636,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.17647058823529413,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,1,0.14904679376083188,0.014442518775274409,5.777007510109763E-4,0.0,0.0,0.0,0.0502283105022831,0.15440834175486634,0.0,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,2,2093,676,3833,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.6590909090909091,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.0915032679738562,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,4,0.14904679376083188,0.014442518775274409,0.002310803004043905,0.0,0.2727272727272727,0.009917355371900825,0.0502283105022831,0.15440834175486634,-0.045454545454545456,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,2,2093,676,3833,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.6931818181818182,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.0915032679738562,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,4,0.14904679376083188,0.014442518775274409,0.002310803004043905,0.0,0.2727272727272727,0.009917355371900825,0.0502283105022831,0.15440834175486634,-0.045454545454545456,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,2,2093,676,3833,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.4772727272727273,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.0915032679738562,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,4,0.14904679376083188,0.014442518775274409,0.002310803004043905,0.0,0.2727272727272727,0.009917355371900825,0.0502283105022831,0.15440834175486634,-0.045454545454545456,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,1,1763,604,3503,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.5,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,BAD_PRACTICE,0.022408963585434174,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,16,2,9,0.14904679376083188,0.014442518775274409,0.005199306759098787,0.0,0.0,0.0,0.022435897435897436,0.1274495749976519,0.0,0.0,0.010218978102189781,0.1274495749976519,0.0,0.0,1,1763,604,3503,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.5113636363636364,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.0915032679738562,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,9,0.14904679376083188,0.014442518775274409,0.005199306759098787,0.0,0.2727272727272727,0.009917355371900825,0.0502283105022831,0.15440834175486634,-0.045454545454545456,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,1,1763,604,3503,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.5340909090909091,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.0915032679738562,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,9,0.14904679376083188,0.014442518775274409,0.005199306759098787,0.0,0.2727272727272727,0.009917355371900825,0.0502283105022831,0.15440834175486634,-0.045454545454545456,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,2,2093,676,3833,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.5454545454545454,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.0915032679738562,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,9,0.14904679376083188,0.014442518775274409,0.005199306759098787,0.0,0.2727272727272727,0.009917355371900825,0.0502283105022831,0.15440834175486634,-0.045454545454545456,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,2,2093,676,3833,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.5681818181818182,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.0915032679738562,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,9,0.14904679376083188,0.014442518775274409,0.005199306759098787,0.0,0.2727272727272727,0.009917355371900825,0.0502283105022831,0.15440834175486634,-0.045454545454545456,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,1,1763,604,3503,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.36363636363636365,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.17647058823529413,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,9,0.14904679376083188,0.014442518775274409,0.005199306759098787,0.0,0.0,0.0,0.0502283105022831,0.15440834175486634,0.0,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,2,2093,676,3833,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.36363636363636365,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,BAD_PRACTICE,0.007469654528478058,NM_CLASS_NAMING_CONVENTION,16,2,0,0.14904679376083188,0.014442518775274409,0.0,0.0,0.3333333333333333,0.013071895424836602,0.022435897435897436,0.1274495749976519,-0.3333333333333333,0.0,0.010218978102189781,0.1274495749976519,0.0,0.0,2,2093,676,3833,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.7613636363636364,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.17647058823529413,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,9,0.14904679376083188,0.014442518775274409,0.005199306759098787,0.0,0.0,0.0,0.0502283105022831,0.15440834175486634,0.0,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,2,2093,676,3833,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
3833,jepsen/kudu,jepsen/kudu/register.clj,676,false,0,0,0,8,0,0,1,101,0.9659090909090909,81,0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,258,25,STYLE,0.17647058823529413,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,4,0.14904679376083188,0.014442518775274409,0.002310803004043905,0.0,0.0,0.0,0.0502283105022831,0.15440834175486634,0.0,0.0,0.016058394160583942,0.15440834175486634,0.0,0.0,2,2093,676,3833,0,0.0,0,2,-2,2,0.015698587127158554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,9144,126,1866,open
